Locus Tag	Entry	Protein names	Gene Names
HPNEBIAD_00052	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00052	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00052	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00052	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00052	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00052	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00052	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00052	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00052	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00052	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00052	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00052	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00052	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00052	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00052	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00053	P28585	Beta-lactamase CTX-M-1 (EC 3.5.2.6) (Beta-lactamase MEN-1) (Cefotaximase 1)	bla men1
HPNEBIAD_00053	P74841	Beta-lactamase CTX-M-2 (EC 3.5.2.6) (Cefotaximase 2)	bla
HPNEBIAD_00053	E1ANH6	Beta-lactamase CTX-M-97 (EC 3.5.2.6)	bla
HPNEBIAD_00053	Q47066	Beta-lactamase Toho-1 (EC 3.5.2.6)	bla
HPNEBIAD_00053	O65975	Beta-lactamase CTX-M-5 (EC 3.5.2.6) (Cefotaximase 5)	bla
HPNEBIAD_00053	O65976	Beta-lactamase CTX-M-6 (EC 3.5.2.6) (Cefotaximase 6)	bla
HPNEBIAD_00053	O33807	Beta-lactamase CTX-M-4 (EC 3.5.2.6) (Cefotaximase 4)	bla
HPNEBIAD_00053	P80545	Beta-lactamase (EC 3.5.2.6) (Penicillinase) [Cleaved into: Beta-lactamase form I; Beta-lactamase form II]	
HPNEBIAD_00053	P22391	Beta-lactamase OXY-1 (EC 3.5.2.6) (Penicillinase)	bla
HPNEBIAD_00053	P23954	Beta-lactamase OXY-2 (EC 3.5.2.6) (Penicillinase)	bla
HPNEBIAD_00055	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00055	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00055	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00055	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00055	P03008	Transposase for transposon Tn3	tnpA
HPNEBIAD_00055	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00055	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00055	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00055	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00055	Q00037	Transposase for transposon gamma-delta (Transposon Tn1000 transposase)	tnpA ECOK12F010
HPNEBIAD_00055	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00055	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00055	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00055	P20189	Transposase for transposon Tn4556	tnpA
HPNEBIAD_00055	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00055	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00055	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00055	P13694	Transposase for transposon Tn3926	tnpA
HPNEBIAD_00055	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00055	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00055	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00055	Q06238	Transposase for transposon Tn1546	
HPNEBIAD_00055	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00055	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00055	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00055	P06695	Transposase for transposon Tn501	tnpA
HPNEBIAD_00055	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00055	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00055	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00055	P06694	Transposase for transposon Tn21	tnpA
HPNEBIAD_00055	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00055	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00055	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00055	P51565	Transposase for transposon Tn1721	tnpA
HPNEBIAD_00055	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00055	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00055	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00055	P10021	Transposase for transposon Tn4430	tnpA
HPNEBIAD_00055	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00055	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00055	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00055	P08504	Transposase for transposon Tn2501	tnpA
HPNEBIAD_00056	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00056	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00056	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00056	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00056	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00056	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00056	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00056	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00056	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00056	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00056	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00056	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00056	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00056	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00056	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00056	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00056	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00056	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00056	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00056	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00056	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00056	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00056	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00056	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00056	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00056	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00056	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00056	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00056	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00056	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00056	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00056	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00056	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00056	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00056	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00056	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00056	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00056	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00056	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00056	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00056	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00056	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00056	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00056	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00056	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00056	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00056	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00056	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00056	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00056	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00056	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00056	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00056	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00056	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00056	P12894	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	
HPNEBIAD_00056	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00056	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00056	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00056	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00056	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00056	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00056	P11368	Intracisternal A-particle Pol-related polyprotein [Cleaved into: Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN)]	pol
HPNEBIAD_00057	P50868	Chloramphenicol acetyltransferase (EC 2.3.1.28)	catB4
HPNEBIAD_00057	P50869	Chloramphenicol acetyltransferase (EC 2.3.1.28)	cat
HPNEBIAD_00057	P26838	Chloramphenicol acetyltransferase (EC 2.3.1.28)	catB2 cat
HPNEBIAD_00057	P26841	Chloramphenicol acetyltransferase (EC 2.3.1.28) (Xenobiotic acetyltransferase) (XAT)	cat catB7 PA0706
HPNEBIAD_00057	P23364	Chloramphenicol acetyltransferase (EC 2.3.1.28)	cat Atu4738 AGR_L_286
HPNEBIAD_00057	P50870	Streptogramin A acetyltransferase (EC 2.3.1.-) (Virginiamycin acetyltransferase D) (Vat(D))	vatD satA
HPNEBIAD_00057	P26839	Virginiamycin A acetyltransferase (EC 2.3.1.-)	vat
HPNEBIAD_00057	P26840	Probable macrolide acetyltransferase (EC 2.3.1.-)	
HPNEBIAD_00057	Q8NUR1	Putative acetyltransferase MW2476 (EC 2.3.1.-)	MW2476
HPNEBIAD_00057	Q6G6B9	Putative acetyltransferase SAS2441 (EC 2.3.1.-)	SAS2441
HPNEBIAD_00058	P13661	Beta-lactamase OXA-1 (EC 3.5.2.6) (Penicillinase)	bla oxa1
HPNEBIAD_00058	P0A3M3	Beta-lactamase OXA-9 (EC 3.5.2.6) (Oxacillinase) (Penicillinase)	bla oxa9
HPNEBIAD_00058	P0A3M4	Beta-lactamase OXA-9 (EC 3.5.2.6) (Oxacillinase) (Penicillinase)	bla oxa9
HPNEBIAD_00058	O07293	Beta-lactamase OXA-18 (EC 3.5.2.6) (Penicillinase)	bla oxa18
HPNEBIAD_00058	P54427	Probable beta-lactamase YbxI (EC 3.5.2.6)	ybxI ybdS BSU02090
HPNEBIAD_00058	P0A0B2	Methicillin resistance mecR1 protein	mecR1 mecR
HPNEBIAD_00058	P0A0B1	Methicillin resistance mecR1 protein	mecR1 mecR
HPNEBIAD_00058	P0A0B0	Methicillin resistance mecR1 protein	mecR1 mecR SA0039
HPNEBIAD_00058	P0A0A9	Methicillin resistance mecR1 protein	mecR1 mecR SAV0042
HPNEBIAD_00058	Q5HK32	Methicillin resistance mecR1 protein	mecR1 mecR SERP2520
HPNEBIAD_00059	P19650	Aminoglycoside N(6')-acetyltransferase type 1 (EC 2.3.1.82) (AAC(6')-I) (Aminoglycoside resistance protein)	aacA4
HPNEBIAD_00059	P20092	Aminoglycoside N(6')-acetyltransferase type 1 (EC 2.3.1.82) (AAC(6')-I) (Aminoglycoside resistance protein)	aacA4
HPNEBIAD_00059	P14510	Kanamycin resistance protein (KM-R)	
HPNEBIAD_00059	P21423	Uncharacterized 8.8 kDa protein in aacA4 3'region (ORF 3)	
HPNEBIAD_00059	Q9Z3Q9	Rhizobactin siderophore biosynthesis protein RhbD	rhbD rhsD RA1261 SMa2406
HPNEBIAD_00059	Q7ATH7	Bifunctional AAC/APH [Includes: 6'-aminoglycoside N-acetyltransferase (EC 2.3.1.-) (AAC(6')); Aminoglycoside 2''-phosphotransferase (2''-aminoglycoside phosphotransferase) (EC 2.7.1.190) (APH(2''))]	aacA-aphD
HPNEBIAD_00059	Q4L605	Bifunctional AAC/APH [Includes: 6'-aminoglycoside N-acetyltransferase (EC 2.3.1.-) (AAC(6')); Aminoglycoside 2''-phosphotransferase (2''-aminoglycoside phosphotransferase) (EC 2.7.1.190) (APH(2''))]	aacA-aphD SH1611
HPNEBIAD_00059	Q5HMP3	Bifunctional AAC/APH [Includes: 6'-aminoglycoside N-acetyltransferase (EC 2.3.1.-) (AAC(6')); Aminoglycoside 2''-phosphotransferase (2''-aminoglycoside phosphotransferase) (EC 2.7.1.190) (APH(2''))]	aacA-aphD SERP1585
HPNEBIAD_00059	P0A0C1	Bifunctional AAC/APH [Includes: 6'-aminoglycoside N-acetyltransferase (EC 2.3.1.-) (AAC(6')); Aminoglycoside 2''-phosphotransferase (2''-aminoglycoside phosphotransferase) (EC 2.7.1.190) (APH(2''))]	aacA-aphD R015 VRA0030
HPNEBIAD_00059	P0A0C0	Bifunctional AAC/APH [Includes: 6'-aminoglycoside N-acetyltransferase (EC 2.3.1.-) (AAC(6')); Aminoglycoside 2''-phosphotransferase (2''-aminoglycoside phosphotransferase) (EC 2.7.1.190) (APH(2''))]	aacA-aphD SAVP026
HPNEBIAD_00060	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00060	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00060	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00060	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00060	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00060	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00060	P0A045	Transposase for insertion sequence-like element IS431mec	tnp MW0027
HPNEBIAD_00060	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00060	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00060	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00060	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00060	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00060	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00060	P0A044	Transposase for insertion sequence-like element IS431mec	tnp1 SA0026; tnp2 SA0034
HPNEBIAD_00060	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00060	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00060	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00060	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00060	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00060	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00060	P0A043	Transposase for insertion sequence-like element IS431mec	tnp1 SAV0027; tnp2 SAV0036
HPNEBIAD_00060	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00060	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00060	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00060	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00060	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00060	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00060	P0C1L0	Transposase for insertion sequence-like element IS431mec	tnp
HPNEBIAD_00060	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00060	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00060	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00060	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00060	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00060	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00060	P14506	Transposase for insertion sequence element IS257 in transposon Tn4003	
HPNEBIAD_00060	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00060	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00060	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00060	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00060	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00060	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00060	P37133	Uncharacterized protein pYV0051	pYV0051
HPNEBIAD_00060	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00060	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
HPNEBIAD_00060	P03365	Gag-Pro-Pol polyprotein [Cleaved into: Matrix protein p10; Phosphorylated protein pp21; Protein p3; Protein p8; Protein n; Capsid protein p27; Nucleocapsid protein-dUTPase (NC-dUTPase) (EC 3.6.1.23); Protease (EC 3.4.23.-); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]	gag-pro-pol
